Month,variable,value
2014-12-01,05_Martinez_Nadal_entradas,41632.0
2015-01-01,05_Martinez_Nadal_entradas,49558.0
2015-02-01,05_Martinez_Nadal_entradas,49907.0
2015-03-01,05_Martinez_Nadal_entradas,54233.0
2015-04-01,05_Martinez_Nadal_entradas,47870.0
2015-05-01,05_Martinez_Nadal_entradas,42632.0
2015-06-01,05_Martinez_Nadal_entradas,37911.0
2015-07-01,05_Martinez_Nadal_entradas,34606.0
2015-08-01,05_Martinez_Nadal_entradas,42885.0
2015-09-01,05_Martinez_Nadal_entradas,58286.0
2015-10-01,05_Martinez_Nadal_entradas,55675.0
2015-11-01,05_Martinez_Nadal_entradas,46876.0
2016-03-01,05_Martinez_Nadal_entradas,44983.0
2016-04-01,05_Martinez_Nadal_entradas,46800.0
2016-05-01,05_Martinez_Nadal_entradas,42657.0
2016-06-01,05_Martinez_Nadal_entradas,36715.0
2016-07-01,05_Martinez_Nadal_entradas,30598.0
2016-08-01,05_Martinez_Nadal_entradas,50884.0
2016-09-01,05_Martinez_Nadal_entradas,46957.0
2016-10-01,05_Martinez_Nadal_entradas,51511.0
2016-11-01,05_Martinez_Nadal_entradas,43101.0
2016-12-01,05_Martinez_Nadal_entradas,37088.0
2017-01-01,05_Martinez_Nadal_entradas,42282.0
2017-02-01,05_Martinez_Nadal_entradas,43923.0
2017-03-01,05_Martinez_Nadal_entradas,44014.0
2017-04-01,05_Martinez_Nadal_entradas,31202.0
2017-05-01,05_Martinez_Nadal_entradas,37667.0
2017-06-01,05_Martinez_Nadal_entradas,33280.0
2017-07-01,05_Martinez_Nadal_entradas,27469.0
2017-08-01,05_Martinez_Nadal_entradas,37171.0
2017-09-01,05_Martinez_Nadal_entradas,13189.0
2017-10-01,05_Martinez_Nadal_entradas,0.0
2017-11-01,05_Martinez_Nadal_entradas,0.0
2018-01-01,05_Martinez_Nadal_entradas,26723.0
2018-02-01,05_Martinez_Nadal_entradas,24834.0
2018-03-01,05_Martinez_Nadal_entradas,27688.0
2018-04-01,05_Martinez_Nadal_entradas,28028.0
2018-05-01,05_Martinez_Nadal_entradas,28891.0
2018-06-01,05_Martinez_Nadal_entradas,24952.0
2018-07-01,05_Martinez_Nadal_entradas,20551.0
2018-08-01,05_Martinez_Nadal_entradas,29021.0
2018-09-01,05_Martinez_Nadal_entradas,30855.0
2018-10-01,05_Martinez_Nadal_entradas,34322.0
2018-11-01,05_Martinez_Nadal_entradas,29170.0
2018-12-01,05_Martinez_Nadal_entradas,27054.0
2019-01-01,05_Martinez_Nadal_entradas,30203.0
2019-02-01,05_Martinez_Nadal_entradas,27413.0
2019-03-01,05_Martinez_Nadal_entradas,31781.0
2019-04-01,05_Martinez_Nadal_entradas,28609.0
2019-05-01,05_Martinez_Nadal_entradas,27917.0
2019-06-01,05_Martinez_Nadal_entradas,20909.0
2019-07-01,05_Martinez_Nadal_entradas,23204.0
2019-08-01,05_Martinez_Nadal_entradas,27710.0
2019-09-01,05_Martinez_Nadal_entradas,30111.0
2019-10-01,05_Martinez_Nadal_entradas,34451.0
2019-11-01,05_Martinez_Nadal_entradas,27502.0
2019-12-01,05_Martinez_Nadal_entradas,27529.0
2020-01-01,05_Martinez_Nadal_entradas,19907.0
2020-02-01,05_Martinez_Nadal_entradas,26791.0
2020-03-01,05_Martinez_Nadal_entradas,12984.0
2020-04-01,05_Martinez_Nadal_entradas,0.0
2020-05-01,05_Martinez_Nadal_entradas,0.0
2020-06-01,05_Martinez_Nadal_entradas,0.0
2020-07-01,05_Martinez_Nadal_entradas,1863.0
2020-08-01,05_Martinez_Nadal_entradas,0.0
2020-09-01,05_Martinez_Nadal_entradas,0.0
2020-10-01,05_Martinez_Nadal_entradas,846.0
2020-11-01,05_Martinez_Nadal_entradas,3561.0
2020-12-01,05_Martinez_Nadal_entradas,4337.0
2021-01-01,05_Martinez_Nadal_entradas,4447.0
2021-02-01,05_Martinez_Nadal_entradas,5133.0
2010-01-01,06_Las_Lomas_entradas,17040.0
2010-02-01,06_Las_Lomas_entradas,20636.0
2010-03-01,06_Las_Lomas_entradas,23321.0
2010-04-01,06_Las_Lomas_entradas,20348.0
2010-05-01,06_Las_Lomas_entradas,21182.0
2010-06-01,06_Las_Lomas_entradas,20134.0
2010-07-01,06_Las_Lomas_entradas,19560.0
2010-08-01,06_Las_Lomas_entradas,22822.0
2010-09-01,06_Las_Lomas_entradas,25979.0
2010-10-01,06_Las_Lomas_entradas,25974.0
2010-11-01,06_Las_Lomas_entradas,24305.0
2010-12-01,06_Las_Lomas_entradas,23328.0
2011-01-01,06_Las_Lomas_entradas,23043.0
2011-02-01,06_Las_Lomas_entradas,25287.0
2011-03-01,06_Las_Lomas_entradas,29078.0
2011-04-01,06_Las_Lomas_entradas,24907.0
2011-05-01,06_Las_Lomas_entradas,24972.0
2011-06-01,06_Las_Lomas_entradas,23546.0
2011-07-01,06_Las_Lomas_entradas,20246.0
2011-08-01,06_Las_Lomas_entradas,24618.0
2011-09-01,06_Las_Lomas_entradas,28581.0
2011-10-01,06_Las_Lomas_entradas,29163.0
2011-11-01,06_Las_Lomas_entradas,27624.0
2011-12-01,06_Las_Lomas_entradas,25312.0
2012-01-01,06_Las_Lomas_entradas,25481.0
2012-02-01,06_Las_Lomas_entradas,28389.0
2012-03-01,06_Las_Lomas_entradas,29428.0
2012-04-01,06_Las_Lomas_entradas,26328.0
2012-05-01,06_Las_Lomas_entradas,28023.0
2012-06-01,06_Las_Lomas_entradas,25024.0
2012-07-01,06_Las_Lomas_entradas,21553.0
2012-08-01,06_Las_Lomas_entradas,27050.0
2012-09-01,06_Las_Lomas_entradas,29140.0
2012-10-01,06_Las_Lomas_entradas,31585.0
2012-11-01,06_Las_Lomas_entradas,26107.0
2012-12-01,06_Las_Lomas_entradas,24238.0
2013-01-01,06_Las_Lomas_entradas,28102.0
2013-02-01,06_Las_Lomas_entradas,27482.0
2013-03-01,06_Las_Lomas_entradas,26433.0
2013-04-01,06_Las_Lomas_entradas,28957.0
2013-05-01,06_Las_Lomas_entradas,26346.0
2013-06-01,06_Las_Lomas_entradas,22134.0
2013-07-01,06_Las_Lomas_entradas,21134.0
2013-08-01,06_Las_Lomas_entradas,27156.0
2013-09-01,06_Las_Lomas_entradas,26759.0
2013-10-01,06_Las_Lomas_entradas,29669.0
2013-11-01,06_Las_Lomas_entradas,24536.0
2013-12-01,06_Las_Lomas_entradas,23354.0
2014-01-01,06_Las_Lomas_entradas,24739.0
2014-02-01,06_Las_Lomas_entradas,25744.0
2014-03-01,06_Las_Lomas_entradas,29344.0
2014-04-01,06_Las_Lomas_entradas,26204.0
2014-05-01,06_Las_Lomas_entradas,27043.0
2014-06-01,06_Las_Lomas_entradas,21956.0
2014-07-01,06_Las_Lomas_entradas,20653.0
2014-08-01,06_Las_Lomas_entradas,23728.0
2014-09-01,06_Las_Lomas_entradas,25865.0
2014-10-01,06_Las_Lomas_entradas,24766.0
2014-11-01,06_Las_Lomas_entradas,19844.0
2014-12-01,06_Las_Lomas_entradas,19869.0
2015-01-01,06_Las_Lomas_entradas,20421.0
2015-02-01,06_Las_Lomas_entradas,21708.0
2015-03-01,06_Las_Lomas_entradas,22966.0
2015-04-01,06_Las_Lomas_entradas,21480.0
2015-05-01,06_Las_Lomas_entradas,20318.0
2015-06-01,06_Las_Lomas_entradas,19046.0
2015-07-01,06_Las_Lomas_entradas,17526.0
2015-08-01,06_Las_Lomas_entradas,19153.0
2015-09-01,06_Las_Lomas_entradas,22733.0
2015-10-01,06_Las_Lomas_entradas,22439.0
2015-11-01,06_Las_Lomas_entradas,19571.0
2016-03-01,06_Las_Lomas_entradas,20280.0
2016-04-01,06_Las_Lomas_entradas,20410.0
2016-05-01,06_Las_Lomas_entradas,19453.0
2016-06-01,06_Las_Lomas_entradas,17191.0
2016-07-01,06_Las_Lomas_entradas,14717.0
2016-08-01,06_Las_Lomas_entradas,19863.0
2016-09-01,06_Las_Lomas_entradas,18743.0
2016-10-01,06_Las_Lomas_entradas,19819.0
2016-11-01,06_Las_Lomas_entradas,17874.0
2016-12-01,06_Las_Lomas_entradas,17881.0
2017-01-01,06_Las_Lomas_entradas,17887.0
2017-02-01,06_Las_Lomas_entradas,18484.0
2017-03-01,06_Las_Lomas_entradas,19820.0
2017-04-01,06_Las_Lomas_entradas,15974.0
2017-05-01,06_Las_Lomas_entradas,17143.0
2017-06-01,06_Las_Lomas_entradas,14927.0
2017-07-01,06_Las_Lomas_entradas,13698.0
2017-08-01,06_Las_Lomas_entradas,16708.0
2017-09-01,06_Las_Lomas_entradas,5733.0
2017-10-01,06_Las_Lomas_entradas,0.0
2017-11-01,06_Las_Lomas_entradas,0.0
2018-01-01,06_Las_Lomas_entradas,10915.0
2018-02-01,06_Las_Lomas_entradas,11447.0
2018-03-01,06_Las_Lomas_entradas,12342.0
2018-04-01,06_Las_Lomas_entradas,12653.0
2018-05-01,06_Las_Lomas_entradas,13310.0
2018-06-01,06_Las_Lomas_entradas,12003.0
2018-07-01,06_Las_Lomas_entradas,10708.0
2018-08-01,06_Las_Lomas_entradas,13308.0
2018-09-01,06_Las_Lomas_entradas,13050.0
2018-10-01,06_Las_Lomas_entradas,14188.0
2018-11-01,06_Las_Lomas_entradas,12249.0
2018-12-01,06_Las_Lomas_entradas,11678.0
2019-01-01,06_Las_Lomas_entradas,12444.0
2019-02-01,06_Las_Lomas_entradas,12725.0
2019-03-01,06_Las_Lomas_entradas,13346.0
2019-04-01,06_Las_Lomas_entradas,11322.0
2019-05-01,06_Las_Lomas_entradas,12603.0
2019-06-01,06_Las_Lomas_entradas,10682.0
2019-07-01,06_Las_Lomas_entradas,10209.0
2019-08-01,06_Las_Lomas_entradas,11702.0
2019-09-01,06_Las_Lomas_entradas,11945.0
2019-10-01,06_Las_Lomas_entradas,13434.0
2019-11-01,06_Las_Lomas_entradas,11147.0
2019-12-01,06_Las_Lomas_entradas,11009.0
2020-01-01,06_Las_Lomas_entradas,9159.0
2020-02-01,06_Las_Lomas_entradas,11495.0
2020-03-01,06_Las_Lomas_entradas,5630.0
2020-04-01,06_Las_Lomas_entradas,0.0
2020-05-01,06_Las_Lomas_entradas,0.0
2020-06-01,06_Las_Lomas_entradas,0.0
2020-07-01,06_Las_Lomas_entradas,1344.0
2020-08-01,06_Las_Lomas_entradas,0.0
2020-09-01,06_Las_Lomas_entradas,0.0
2020-10-01,06_Las_Lomas_entradas,560.0
2020-11-01,06_Las_Lomas_entradas,2889.0
2020-12-01,06_Las_Lomas_entradas,3370.0
2021-01-01,06_Las_Lomas_entradas,3294.0
2021-02-01,06_Las_Lomas_entradas,3551.0
2010-01-01,07_San_Francisco_entradas,35450.0
2010-02-01,07_San_Francisco_entradas,38382.0
2010-03-01,07_San_Francisco_entradas,41555.0
2010-04-01,07_San_Francisco_entradas,37185.0
2010-05-01,07_San_Francisco_entradas,41151.0
2010-06-01,07_San_Francisco_entradas,39080.0
2010-07-01,07_San_Francisco_entradas,34323.0
2010-08-01,07_San_Francisco_entradas,43193.0
2010-09-01,07_San_Francisco_entradas,47387.0
2010-10-01,07_San_Francisco_entradas,50476.0
2010-11-01,07_San_Francisco_entradas,43023.0
2010-12-01,07_San_Francisco_entradas,42234.0
2011-01-01,07_San_Francisco_entradas,46425.0
2011-02-01,07_San_Francisco_entradas,48046.0
2011-03-01,07_San_Francisco_entradas,53225.0
2011-04-01,07_San_Francisco_entradas,45049.0
2011-05-01,07_San_Francisco_entradas,45885.0
2011-06-01,07_San_Francisco_entradas,47227.0
2011-07-01,07_San_Francisco_entradas,35986.0
2011-08-01,07_San_Francisco_entradas,44463.0
2011-09-01,07_San_Francisco_entradas,47550.0
2011-10-01,07_San_Francisco_entradas,57793.0
2011-11-01,07_San_Francisco_entradas,47859.0
2011-12-01,07_San_Francisco_entradas,44857.0
2012-01-01,07_San_Francisco_entradas,51627.0
2012-02-01,07_San_Francisco_entradas,51668.0
2012-03-01,07_San_Francisco_entradas,54913.0
2012-04-01,07_San_Francisco_entradas,47888.0
2012-05-01,07_San_Francisco_entradas,51151.0
2012-06-01,07_San_Francisco_entradas,46813.0
2012-07-01,07_San_Francisco_entradas,40265.0
2012-08-01,07_San_Francisco_entradas,49736.0
2012-09-01,07_San_Francisco_entradas,53939.0
2012-10-01,07_San_Francisco_entradas,57454.0
2012-11-01,07_San_Francisco_entradas,48919.0
2012-12-01,07_San_Francisco_entradas,44094.0
2013-01-01,07_San_Francisco_entradas,58702.0
2013-02-01,07_San_Francisco_entradas,51380.0
2013-03-01,07_San_Francisco_entradas,47240.0
2013-04-01,07_San_Francisco_entradas,53303.0
2013-05-01,07_San_Francisco_entradas,48879.0
2013-06-01,07_San_Francisco_entradas,41580.0
2013-07-01,07_San_Francisco_entradas,38552.0
2013-08-01,07_San_Francisco_entradas,52866.0
2013-09-01,07_San_Francisco_entradas,50314.0
2013-10-01,07_San_Francisco_entradas,59477.0
2013-11-01,07_San_Francisco_entradas,46712.0
2013-12-01,07_San_Francisco_entradas,44509.0
2014-01-01,07_San_Francisco_entradas,52370.0
2014-02-01,07_San_Francisco_entradas,49330.0
2014-03-01,07_San_Francisco_entradas,53779.0
2014-04-01,07_San_Francisco_entradas,48291.0
2014-05-01,07_San_Francisco_entradas,47710.0
2014-06-01,07_San_Francisco_entradas,45107.0
2014-07-01,07_San_Francisco_entradas,38956.0
2014-08-01,07_San_Francisco_entradas,44657.0
2014-09-01,07_San_Francisco_entradas,48061.0
2014-10-01,07_San_Francisco_entradas,46409.0
2014-11-01,07_San_Francisco_entradas,35183.0
2014-12-01,07_San_Francisco_entradas,36139.0
2015-01-01,07_San_Francisco_entradas,42928.0
2015-02-01,07_San_Francisco_entradas,40247.0
2015-03-01,07_San_Francisco_entradas,44817.0
2015-04-01,07_San_Francisco_entradas,40515.0
2015-05-01,07_San_Francisco_entradas,36309.0
2015-06-01,07_San_Francisco_entradas,36263.0
2015-07-01,07_San_Francisco_entradas,33133.0
2015-08-01,07_San_Francisco_entradas,33871.0
2015-09-01,07_San_Francisco_entradas,39205.0
2015-10-01,07_San_Francisco_entradas,38628.0
2015-11-01,07_San_Francisco_entradas,33325.0
2016-03-01,07_San_Francisco_entradas,36025.0
2016-04-01,07_San_Francisco_entradas,35589.0
2016-05-01,07_San_Francisco_entradas,33084.0
2016-06-01,07_San_Francisco_entradas,29550.0
2016-07-01,07_San_Francisco_entradas,25255.0
2016-08-01,07_San_Francisco_entradas,36218.0
2016-09-01,07_San_Francisco_entradas,32496.0
2016-10-01,07_San_Francisco_entradas,35670.0
2016-11-01,07_San_Francisco_entradas,30257.0
2016-12-01,07_San_Francisco_entradas,29759.0
2017-01-01,07_San_Francisco_entradas,32632.0
2017-02-01,07_San_Francisco_entradas,29840.0
2017-03-01,07_San_Francisco_entradas,33549.0
2017-04-01,07_San_Francisco_entradas,26390.0
2017-05-01,07_San_Francisco_entradas,30902.0
2017-06-01,07_San_Francisco_entradas,27214.0
2017-07-01,07_San_Francisco_entradas,22272.0
2017-08-01,07_San_Francisco_entradas,29113.0
2017-09-01,07_San_Francisco_entradas,9494.0
2017-10-01,07_San_Francisco_entradas,0.0
2017-11-01,07_San_Francisco_entradas,0.0
2018-01-01,07_San_Francisco_entradas,18360.0
2018-02-01,07_San_Francisco_entradas,17692.0
2018-03-01,07_San_Francisco_entradas,19580.0
2018-04-01,07_San_Francisco_entradas,18763.0
2018-05-01,07_San_Francisco_entradas,19662.0
2018-06-01,07_San_Francisco_entradas,18909.0
2018-07-01,07_San_Francisco_entradas,15875.0
2018-08-01,07_San_Francisco_entradas,20203.0
2018-09-01,07_San_Francisco_entradas,18094.0
2018-10-01,07_San_Francisco_entradas,20408.0
2018-11-01,07_San_Francisco_entradas,17953.0
2018-12-01,07_San_Francisco_entradas,18123.0
2019-01-01,07_San_Francisco_entradas,20632.0
2019-02-01,07_San_Francisco_entradas,18528.0
2019-03-01,07_San_Francisco_entradas,20684.0
2019-04-01,07_San_Francisco_entradas,18792.0
2019-05-01,07_San_Francisco_entradas,19482.0
2019-06-01,07_San_Francisco_entradas,16055.0
2019-07-01,07_San_Francisco_entradas,17367.0
2019-08-01,07_San_Francisco_entradas,18232.0
2019-09-01,07_San_Francisco_entradas,17850.0
2019-10-01,07_San_Francisco_entradas,19971.0
2019-11-01,07_San_Francisco_entradas,17165.0
2019-12-01,07_San_Francisco_entradas,18675.0
2020-01-01,07_San_Francisco_entradas,14844.0
2020-02-01,07_San_Francisco_entradas,17728.0
2020-03-01,07_San_Francisco_entradas,8590.0
2020-04-01,07_San_Francisco_entradas,0.0
2020-05-01,07_San_Francisco_entradas,0.0
2020-06-01,07_San_Francisco_entradas,0.0
2020-07-01,07_San_Francisco_entradas,1867.0
2020-08-01,07_San_Francisco_entradas,0.0
2020-09-01,07_San_Francisco_entradas,0.0
2020-10-01,07_San_Francisco_entradas,765.0
2020-11-01,07_San_Francisco_entradas,3798.0
2020-12-01,07_San_Francisco_entradas,4416.0
2021-01-01,07_San_Francisco_entradas,4518.0
2021-02-01,07_San_Francisco_entradas,5388.0
2010-01-01,08_Centro_Medico_entradas,51473.0
2010-02-01,08_Centro_Medico_entradas,61697.0
2010-03-01,08_Centro_Medico_entradas,68864.0
2010-04-01,08_Centro_Medico_entradas,59156.0
2010-05-01,08_Centro_Medico_entradas,62734.0
2010-06-01,08_Centro_Medico_entradas,68078.0
2010-07-01,08_Centro_Medico_entradas,55201.0
2010-08-01,08_Centro_Medico_entradas,69284.0
2010-09-01,08_Centro_Medico_entradas,75647.0
2010-10-01,08_Centro_Medico_entradas,76145.0
2010-11-01,08_Centro_Medico_entradas,68499.0
2010-12-01,08_Centro_Medico_entradas,65182.0
2011-01-01,08_Centro_Medico_entradas,62801.0
2011-02-01,08_Centro_Medico_entradas,69697.0
2011-03-01,08_Centro_Medico_entradas,79270.0
2011-04-01,08_Centro_Medico_entradas,65993.0
2011-05-01,08_Centro_Medico_entradas,70922.0
2011-06-01,08_Centro_Medico_entradas,71266.0
2011-07-01,08_Centro_Medico_entradas,55343.0
2011-08-01,08_Centro_Medico_entradas,68686.0
2011-09-01,08_Centro_Medico_entradas,74639.0
2011-10-01,08_Centro_Medico_entradas,76158.0
2011-11-01,08_Centro_Medico_entradas,69136.0
2011-12-01,08_Centro_Medico_entradas,63032.0
2012-01-01,08_Centro_Medico_entradas,63461.0
2012-02-01,08_Centro_Medico_entradas,71126.0
2012-03-01,08_Centro_Medico_entradas,72967.0
2012-04-01,08_Centro_Medico_entradas,65817.0
2012-05-01,08_Centro_Medico_entradas,72428.0
2012-06-01,08_Centro_Medico_entradas,68468.0
2012-07-01,08_Centro_Medico_entradas,54469.0
2012-08-01,08_Centro_Medico_entradas,70493.0
2012-09-01,08_Centro_Medico_entradas,72652.0
2012-10-01,08_Centro_Medico_entradas,81903.0
2012-11-01,08_Centro_Medico_entradas,64787.0
2012-12-01,08_Centro_Medico_entradas,59369.0
2013-01-01,08_Centro_Medico_entradas,68112.0
2013-02-01,08_Centro_Medico_entradas,68693.0
2013-03-01,08_Centro_Medico_entradas,66405.0
2013-04-01,08_Centro_Medico_entradas,74329.0
2013-05-01,08_Centro_Medico_entradas,70609.0
2013-06-01,08_Centro_Medico_entradas,63205.0
2013-07-01,08_Centro_Medico_entradas,55076.0
2013-08-01,08_Centro_Medico_entradas,71870.0
2013-09-01,08_Centro_Medico_entradas,67737.0
2013-10-01,08_Centro_Medico_entradas,77171.0
2013-11-01,08_Centro_Medico_entradas,61505.0
2013-12-01,08_Centro_Medico_entradas,57459.0
2014-01-01,08_Centro_Medico_entradas,59587.0
2014-02-01,08_Centro_Medico_entradas,64265.0
2014-03-01,08_Centro_Medico_entradas,71674.0
2014-04-01,08_Centro_Medico_entradas,64276.0
2014-05-01,08_Centro_Medico_entradas,64414.0
2014-06-01,08_Centro_Medico_entradas,60398.0
2014-07-01,08_Centro_Medico_entradas,52042.0
2014-08-01,08_Centro_Medico_entradas,60512.0
2014-09-01,08_Centro_Medico_entradas,63389.0
2014-10-01,08_Centro_Medico_entradas,63285.0
2014-11-01,08_Centro_Medico_entradas,48244.0
2014-12-01,08_Centro_Medico_entradas,47720.0
2015-01-01,08_Centro_Medico_entradas,47747.0
2015-02-01,08_Centro_Medico_entradas,51991.0
2015-03-01,08_Centro_Medico_entradas,55599.0
2015-04-01,08_Centro_Medico_entradas,53052.0
2015-05-01,08_Centro_Medico_entradas,49911.0
2015-06-01,08_Centro_Medico_entradas,50868.0
2015-07-01,08_Centro_Medico_entradas,46008.0
2015-08-01,08_Centro_Medico_entradas,49527.0
2015-09-01,08_Centro_Medico_entradas,57569.0
2015-10-01,08_Centro_Medico_entradas,56987.0
2015-11-01,08_Centro_Medico_entradas,47540.0
2016-03-01,08_Centro_Medico_entradas,50999.0
2016-04-01,08_Centro_Medico_entradas,51210.0
2016-05-01,08_Centro_Medico_entradas,48720.0
2016-06-01,08_Centro_Medico_entradas,45690.0
2016-07-01,08_Centro_Medico_entradas,36077.0
2016-08-01,08_Centro_Medico_entradas,52332.0
2016-09-01,08_Centro_Medico_entradas,45797.0
2016-10-01,08_Centro_Medico_entradas,48421.0
2016-11-01,08_Centro_Medico_entradas,42328.0
2016-12-01,08_Centro_Medico_entradas,41398.0
2017-01-01,08_Centro_Medico_entradas,40554.0
2017-02-01,08_Centro_Medico_entradas,43989.0
2017-03-01,08_Centro_Medico_entradas,50105.0
2017-04-01,08_Centro_Medico_entradas,40958.0
2017-05-01,08_Centro_Medico_entradas,46437.0
2017-06-01,08_Centro_Medico_entradas,42345.0
2017-07-01,08_Centro_Medico_entradas,35570.0
2017-08-01,08_Centro_Medico_entradas,46819.0
2017-09-01,08_Centro_Medico_entradas,15803.0
2017-10-01,08_Centro_Medico_entradas,0.0
2017-11-01,08_Centro_Medico_entradas,0.0
2018-01-01,08_Centro_Medico_entradas,27957.0
2018-02-01,08_Centro_Medico_entradas,30854.0
2018-03-01,08_Centro_Medico_entradas,32158.0
2018-04-01,08_Centro_Medico_entradas,32632.0
2018-05-01,08_Centro_Medico_entradas,34938.0
2018-06-01,08_Centro_Medico_entradas,31742.0
2018-07-01,08_Centro_Medico_entradas,28256.0
2018-08-01,08_Centro_Medico_entradas,38121.0
2018-09-01,08_Centro_Medico_entradas,34858.0
2018-10-01,08_Centro_Medico_entradas,39166.0
2018-11-01,08_Centro_Medico_entradas,32356.0
2018-12-01,08_Centro_Medico_entradas,29280.0
2019-01-01,08_Centro_Medico_entradas,31928.0
2019-02-01,08_Centro_Medico_entradas,32350.0
2019-03-01,08_Centro_Medico_entradas,34293.0
2019-04-01,08_Centro_Medico_entradas,33922.0
2019-05-01,08_Centro_Medico_entradas,33597.0
2019-06-01,08_Centro_Medico_entradas,29517.0
2019-07-01,08_Centro_Medico_entradas,28581.0
2019-08-01,08_Centro_Medico_entradas,31990.0
2019-09-01,08_Centro_Medico_entradas,31753.0
2019-10-01,08_Centro_Medico_entradas,36549.0
2019-11-01,08_Centro_Medico_entradas,30280.0
2019-12-01,08_Centro_Medico_entradas,28649.0
2020-01-01,08_Centro_Medico_entradas,24914.0
2020-02-01,08_Centro_Medico_entradas,30551.0
2020-03-01,08_Centro_Medico_entradas,14451.0
2020-04-01,08_Centro_Medico_entradas,0.0
2020-05-01,08_Centro_Medico_entradas,0.0
2020-06-01,08_Centro_Medico_entradas,0.0
2020-07-01,08_Centro_Medico_entradas,2799.0
2020-08-01,08_Centro_Medico_entradas,0.0
2020-09-01,08_Centro_Medico_entradas,0.0
2020-10-01,08_Centro_Medico_entradas,1005.0
2020-11-01,08_Centro_Medico_entradas,4318.0
2020-12-01,08_Centro_Medico_entradas,4974.0
2021-01-01,08_Centro_Medico_entradas,5402.0
2021-02-01,08_Centro_Medico_entradas,6801.0
2010-01-01,09_Cupey_entradas,28619.0
2010-02-01,09_Cupey_entradas,39095.0
2010-03-01,09_Cupey_entradas,40932.0
2010-04-01,09_Cupey_entradas,35414.0
2010-05-01,09_Cupey_entradas,34189.0
2010-06-01,09_Cupey_entradas,31791.0
2010-07-01,09_Cupey_entradas,26053.0
2010-08-01,09_Cupey_entradas,40909.0
2010-09-01,09_Cupey_entradas,54969.0
2010-10-01,09_Cupey_entradas,52132.0
2010-11-01,09_Cupey_entradas,46597.0
2010-12-01,09_Cupey_entradas,39072.0
2011-01-01,09_Cupey_entradas,39874.0
2011-02-01,09_Cupey_entradas,49993.0
2011-03-01,09_Cupey_entradas,58317.0
2011-04-01,09_Cupey_entradas,43020.0
2011-05-01,09_Cupey_entradas,42776.0
2011-06-01,09_Cupey_entradas,40330.0
2011-07-01,09_Cupey_entradas,28759.0
2011-08-01,09_Cupey_entradas,49326.0
2011-09-01,09_Cupey_entradas,63319.0
2011-10-01,09_Cupey_entradas,61223.0
2011-11-01,09_Cupey_entradas,55987.0
2011-12-01,09_Cupey_entradas,38723.0
2012-01-01,09_Cupey_entradas,46309.0
2012-02-01,09_Cupey_entradas,58138.0
2012-03-01,09_Cupey_entradas,58905.0
2012-04-01,09_Cupey_entradas,47590.0
2012-05-01,09_Cupey_entradas,49269.0
2012-06-01,09_Cupey_entradas,36755.0
2012-07-01,09_Cupey_entradas,28439.0
2012-08-01,09_Cupey_entradas,48654.0
2012-09-01,09_Cupey_entradas,65743.0
2012-10-01,09_Cupey_entradas,71745.0
2012-11-01,09_Cupey_entradas,51759.0
2012-12-01,09_Cupey_entradas,42233.0
2013-01-01,09_Cupey_entradas,50642.0
2013-02-01,09_Cupey_entradas,57374.0
2013-03-01,09_Cupey_entradas,50183.0
2013-04-01,09_Cupey_entradas,58463.0
2013-05-01,09_Cupey_entradas,46528.0
2013-06-01,09_Cupey_entradas,33886.0
2013-07-01,09_Cupey_entradas,29482.0
2013-08-01,09_Cupey_entradas,54756.0
2013-09-01,09_Cupey_entradas,63633.0
2013-10-01,09_Cupey_entradas,72095.0
2013-11-01,09_Cupey_entradas,53727.0
2013-12-01,09_Cupey_entradas,41362.0
2014-01-01,09_Cupey_entradas,48306.0
2014-02-01,09_Cupey_entradas,56910.0
2014-03-01,09_Cupey_entradas,62478.0
2014-04-01,09_Cupey_entradas,50705.0
2014-05-01,09_Cupey_entradas,46301.0
2014-06-01,09_Cupey_entradas,36834.0
2014-07-01,09_Cupey_entradas,29540.0
2014-08-01,09_Cupey_entradas,47556.0
2014-09-01,09_Cupey_entradas,61216.0
2014-10-01,09_Cupey_entradas,58246.0
2014-11-01,09_Cupey_entradas,41678.0
2014-12-01,09_Cupey_entradas,34020.0
2015-01-01,09_Cupey_entradas,37634.0
2015-02-01,09_Cupey_entradas,46077.0
2015-03-01,09_Cupey_entradas,47009.0
2015-04-01,09_Cupey_entradas,43701.0
2015-05-01,09_Cupey_entradas,36109.0
2015-06-01,09_Cupey_entradas,27874.0
2015-07-01,09_Cupey_entradas,23795.0
2015-08-01,09_Cupey_entradas,35913.0
2015-09-01,09_Cupey_entradas,56131.0
2015-10-01,09_Cupey_entradas,53007.0
2015-11-01,09_Cupey_entradas,42701.0
2016-03-01,09_Cupey_entradas,27507.0
2016-04-01,09_Cupey_entradas,43161.0
2016-05-01,09_Cupey_entradas,29322.0
2016-06-01,09_Cupey_entradas,25321.0
2016-07-01,09_Cupey_entradas,23006.0
2016-08-01,09_Cupey_entradas,42829.0
2016-09-01,09_Cupey_entradas,46446.0
2016-10-01,09_Cupey_entradas,49410.0
2016-11-01,09_Cupey_entradas,41819.0
2016-12-01,09_Cupey_entradas,33604.0
2017-01-01,09_Cupey_entradas,40227.0
2017-02-01,09_Cupey_entradas,43911.0
2017-03-01,09_Cupey_entradas,47753.0
2017-04-01,09_Cupey_entradas,34666.0
2017-05-01,09_Cupey_entradas,39132.0
2017-06-01,09_Cupey_entradas,30181.0
2017-07-01,09_Cupey_entradas,23862.0
